id,discipline,top_id,top_question,q_id,depth,question_text,branch_type,parent_q_id,keywords,expansion_note,grok_trigger
163,Linguistics,6,What if your language treats emotions as things that happen to you rather than things you have — would you experience anger or love as more or less personal?,7,3,How many of the things you call 'personal boundaries' would even make sense,Left,3,,,
164,Linguistics,6,What if your language treats emotions as things that happen to you rather than things you have — would you experience anger or love as more or less personal?,8,3,Would you still value 'authenticity' if being fully known had always been the?,Right,3,,,
165,Linguistics,6,What if your language treats emotions as things that happen to you rather than things you have — would you experience anger or love as more or less personal?,9,3,Does this make the modern obsession with 'mental health' and 'boundaries' partly a?,Left,4,,,
166,Linguistics,6,What if your language treats emotions as things that happen to you rather than things you have — would you experience anger or love as more or less personal?,10,3,Would you feel more or less free if the language around you made secrecy feel like a?,Right,4,,,
167,Linguistics,6,What if your language treats emotions as things that happen to you rather than things you have — would you experience anger or love as more or less personal?,11,3,If your inner life had never been granted its own private grammatical space,Left,5,,,
168,Linguistics,6,What if your language treats emotions as things that happen to you rather than things you have — would you experience anger or love as more or less personal?,12,3,Would you invent new rituals or private languages with lovers and friends just to create?,Right,5,,,
169,Linguistics,6,What if your language treats emotions as things that happen to you rather than things you have — would you experience anger or love as more or less personal?,13,3,Does the relief you sometimes feel when someone 'really sees you' depend on the?,Left,6,,,
170,Linguistics,6,What if your language treats emotions as things that happen to you rather than things you have — would you experience anger or love as more or less personal?,14,3,Would constant legibility make you more careful about what thoughts you allow yourself?,Right,6,,,
171,Linguistics,6,What if your language treats emotions as things that happen to you rather than things you have — would you experience anger or love as more or less personal?,15,4,Would you still write diaries or keep secrets,Left,7,,,
172,Linguistics,6,What if your language treats emotions as things that happen to you rather than things you have — would you experience anger or love as more or less personal?,16,4,Does the entire project of 'self-discovery' start to look like an attempt to find?,Right,7,,,
